Tenant ID,Chemical ID,Chemical Name,CAS Number,No CAS Number?,Alternate ID,Is Ehs?,Pure or Mixture?,Is Solid?,Is Liquid?,Is Gas?,Is Trade Secret?,Density,Density Units,Physical Hazards,Health Hazards,Oregon Hazards,IFC Hazards,No Hazards - Not Reporting?,EHS Form,Needs Review?
e8c719a3-a1c8-4aa9-be64-54479fd6c270,f08aa55a-465a-4557-bb80-630363e95471,FRAM FULL SYN 5W-30 DEXOS1,,True,816153081,False,MIXTURE,False,True,False,True,1.0,KILOGRAMS_PER_LITER,,,,,True,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,3b6895be-077a-4641-93fa-a8950e6ca664,Lithium Iron Disulfide Batteries,,True,"L91 (AA), L92 (AAA)",False,MIXTURE,True,False,False,False,2.0,KILOGRAMS_PER_LITER,,ACUTE_TOXICITY|SKIN_IRRITANT|EYE_IRRITANT,,,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,577d7dac-19fa-41d4-84a4-e6f88b3494ba,SUBARU THROTTLE PLATE CLEANER,,True,SOA868V9170,False,MIXTURE,False,True,False,False,0.9,KILOGRAMS_PER_LITER,FLAMMABLE,ACUTE_TOXICITY|SKIN_IRRITANT|EYE_IRRITANT,,FLAMMABLE,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,726b22b4-0960-400e-8d22-cd4348d0a7de,Toyota Genuine Differential Gear Oil LX 75W-85,Not applicable,True,CLP007,False,MIXTURE,False,True,False,False,0.86,KILOGRAMS_PER_LITER,,ACUTE_TOXICITY|SKIN_IRRITANT|EYE_IRRITANT|CAUSES_RESPIRATORY_OR_SKIN_SENSITIZATION|SPECIFIC_TARGET_ORGAN_TOXICITY|ASPIRATION_HAZARD,,TOXIC,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,da467bf7-b6c0-4195-a9f8-3a02d93f1d06,Master Appliance Ultratane Butane Fuel,,True,"Petroleum Gases, Liquefied",False,MIXTURE,False,False,True,False,0.1554,POUNDS_PER_CUBIC_FOOT,FLAMMABLE|COMPRESSED_GAS,SIMPLE_ASPHYXIANT|SPECIFIC_TARGET_ORGAN_TOXICITY,,FLAMMABLE,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,7b1439d0-2aea-41ad-92b9-7d4da9345a21,TOYOTA GENUINE CVT FLUID FE,,True,2.0203E+11,False,MIXTURE,False,True,False,True,0.84,KILOGRAMS_PER_LITER,,CAUSES_RESPIRATORY_OR_SKIN_SENSITIZATION,,,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,5764ec3c-7154-43e0-94f7-feffad4aa29b,MERCON® LV Automatic Transmission Fluid,,True,179895,False,MIXTURE,False,True,False,False,0.85,KILOGRAMS_PER_LITER,,,,,True,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,9750b0c1-c9cb-4527-8e4e-add1e05db280,Castrol GTX 10W-30,,True,459835-US12,False,MIXTURE,False,True,False,False,28.32,KILOGRAMS_PER_CUBIC_FOOT,,SKIN_IRRITANT,,,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,eee1fe71-710c-4b69-a38f-298b3b409666,Gunk Engine Degreaser - Original,,False,EB1CA,False,MIXTURE,False,True,False,True,7.47336,POUNDS_PER_GALLON,FLAMMABLE|COMBUSTIBLE_DUST,ACUTE_TOXICITY|SKIN_IRRITANT|EYE_IRRITANT|CARCINOGENIC|SPECIFIC_TARGET_ORGAN_TOXICITY|ASPIRATION_HAZARD,,COMBUSTIBLE|FLAMMABLE,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,d41c3e79-d394-419c-9f2f-d2c03a33340f,TOYOTA 3324 ATF WS,,True,"202030206506, 97BV53",False,MIXTURE,False,True,False,True,0.85,KILOGRAMS_PER_LITER,,,,,True,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,2e7f4013-2677-4de0-9bf4-4bc0dd3c5c11,PRONTO ATF+4 12/1QT,,True,PR06D4PL,False,MIXTURE,False,True,False,False,0.85,KILOGRAMS_PER_LITER,,CAUSES_RESPIRATORY_OR_SKIN_SENSITIZATION,,,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,0c64ee57-df11-40b7-a989-fa2a6abae748,SUBARU TOP ENGINE CLEANER,,True,SOA868V9160,False,MIXTURE,False,True,False,False,0.82,KILOGRAMS_PER_LITER,FLAMMABLE,ACUTE_TOXICITY|SKIN_IRRITANT|EYE_IRRITANT|REPRODUCTIVE_TOXICITY|SPECIFIC_TARGET_ORGAN_TOXICITY,,FLAMMABLE,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,96b9ad75-3330-4ac4-8ce0-49ffcb6e4484,Lucas Upper Cylinder Lubricant,64742-54-7,False,"10003, 10013, 10020, 10080, 10086, 10090",False,MIXTURE,False,True,False,False,7.462,POUNDS_PER_GALLON,,,,,True,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,d7f61988-3ac9-425a-b3ad-f9c789370039,SUBARU AUTOMATIC TRANSMISSION FLUID/POWER STEERING FLUID,,True,"SOA868V9240, SOA868V9241",False,MIXTURE,False,True,False,False,0.86,KILOGRAMS_PER_LITER,FLAMMABLE,SKIN_IRRITANT|EYE_IRRITANT,,COMBUSTIBLE,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,100c46da-68b2-45d4-a47d-2a8b38230715,5W30 C1 FULLY SYNTH,,True,"XMF010, XMF050",False,MIXTURE,False,True,False,False,0.85,KILOGRAMS_PER_LITER,,,,,True,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,7e72b606-292b-4836-8ca5-79cd90ac0e8e,HYUNDAI GENUINE SUPER DOT - 4 BRAKE FLUID,,True,45.0.7,False,MIXTURE,False,True,False,False,1.05,KILOGRAMS_PER_LITER,CORROSIVE_TO_METAL,,,,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,2022f22c-ddc9-4b05-8b3c-59906893aad5,SUBARU AUTOMATIC TRANSMISSION FLUID/POWER STEERING FLUID,,True,"SOA868V9240, SOA868V9241",False,MIXTURE,False,True,False,False,0.86,KILOGRAMS_PER_LITER,,SKIN_IRRITANT|EYE_IRRITANT,,COMBUSTIBLE,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,2ccc67b0-a67b-4e18-af42-53342b95c952,Coin/Button Lithium Manganese Dioxide Battery,,True,0222 – Lithium Coin,False,MIXTURE,True,False,False,False,,POUNDS_PER_CUBIC_FOOT,,,,,True,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,51d13f80-7768-4630-b554-1a3172e8fbbb,BG ATC Plus,,True,P310-xxxx,False,MIXTURE,False,True,False,False,0.82,KILOGRAMS_PER_LITER,,,,,True,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,7741efef-a1f3-47f4-b28b-439a8ddf1f5d,Subaru Long Life Super Coolant 50/50 Prediluted Antifreeze and Engine Coolant,,True,SOA868V9270,False,MIXTURE,False,True,False,True,1.07,KILOGRAMS_PER_LITER,,ACUTE_TOXICITY|SKIN_IRRITANT|EYE_IRRITANT|CAUSES_RESPIRATORY_OR_SKIN_SENSITIZATION|SPECIFIC_TARGET_ORGAN_TOXICITY,,,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,30ac8f0f-3a67-4666-b114-96f27eb7fffd,TGMO SN 5W-20,,True,20201030C055,False,MIXTURE,False,True,False,True,0.859,KILOGRAMS_PER_LITER,,HAZARD_NOT_OTHERWISE_CLASSIFIED_HEALTH,,,True,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,5bcfe6e5-4a37-40f8-92b1-a5d1d3718c13,TOYOTA AUTO FLUID WS,,True,520171-87,False,MIXTURE,False,True,False,False,0.854,KILOGRAMS_PER_LITER,,ACUTE_TOXICITY|SKIN_IRRITANT|EYE_IRRITANT,,COMBUSTIBLE,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,2c3f9bba-3f9e-49e0-a13d-e13928daa37e,Honda Genuine Coolant Type 2,107-21-1,False,08CLA-G01-6S1 08CLA-G02-6L1,False,MIXTURE,False,True,False,False,1.075,KILOGRAMS_PER_LITER,,ACUTE_TOXICITY|SPECIFIC_TARGET_ORGAN_TOXICITY,,COMBUSTIBLE,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,c6072e0d-c30a-4a93-ad0c-9201d81c877e,"Helium, compressed",7440-59-7,False,000010021690,False,PURE,False,False,True,False,,POUNDS_PER_CUBIC_FOOT,COMPRESSED_GAS,,,,True,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,940b1e39-4b8e-4826-89ce-dc96cbbe2eb2,Toyota Brake Fluid DOT 3,25322-68-3,False,4713-14,False,MIXTURE,False,True,False,False,1.065,KILOGRAMS_PER_LITER,,,,,True,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,c2d9f0bf-dfed-43de-a6a0-08e6bcecc57c,ZEP ID FLUSH 5GL,67-64-1,False,000000000000464339,False,MIXTURE,False,True,False,False,0.76,KILOGRAMS_PER_LITER,FLAMMABLE,EYE_IRRITANT|SPECIFIC_TARGET_ORGAN_TOXICITY,,FLAMMABLE,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,9f99aad7-ca94-401d-9fdf-cad86abfe665,Energizer Lithium Iron Disulfide Batteries,,True,"L91, L92, EA91, EA92",False,MIXTURE,True,False,False,False,1.7,KILOGRAMS_PER_LITER,,,,,True,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,df1487df-c4fd-45ec-a359-9232c704ef3e,DIESEL 911,,True,8025,False,MIXTURE,False,True,False,True,0.81,POUNDS_PER_GALLON,FLAMMABLE,ACUTE_TOXICITY|SKIN_IRRITANT|SPECIFIC_TARGET_ORGAN_TOXICITY,,FLAMMABLE,False,SOLUTION,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,8dfc8d31-4715-4fcb-b15c-293775c7b784,USED OIL,,True,81451,False,MIXTURE,False,True,False,False,7.3,POUNDS_PER_GALLON,,ASPIRATION_HAZARD|SKIN_IRRITANT|EYE_IRRITANT|CAUSES_RESPIRATORY_OR_SKIN_SENSITIZATION|GERM_CELL_MUTAGENIC|CARCINOGENIC|REPRODUCTIVE_TOXICITY|SPECIFIC_TARGET_ORGAN_TOXICITY,,,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,78454019-521f-40cf-b60c-9842f6c1e475,"Flammable Gas Mixture: 1,3-Butadiene / Acetylene / Carbon Monoxide / Ethane / Ethylene / Hydrogen / Methane / Methyl Acetylene / Nitrogen / Propadiene / Propane / Propylene",,True,X12EY53C80AC000,False,MIXTURE,False,False,True,False,0.07,POUNDS_PER_CUBIC_FOOT,FLAMMABLE|COMPRESSED_GAS,SPECIFIC_TARGET_ORGAN_TOXICITY,,FLAMMABLE,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,8f29dfed-c702-4c5b-b6ae-d2c16c20f69c,BG Air Intake & Valve Cleaner,,True,260,False,MIXTURE,False,True,False,False,0.8618,KILOGRAMS_PER_LITER,FLAMMABLE,ACUTE_TOXICITY|SKIN_IRRITANT|EYE_IRRITANT|SPECIFIC_TARGET_ORGAN_TOXICITY|ASPIRATION_HAZARD,,FLAMMABLE,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,cbaa07da-3a98-4d1b-8308-a7681be93319,BG Battery Cleaner & Leak Detector,7732-18-5,False,885,False,MIXTURE,False,True,False,False,1.0108,KILOGRAMS_PER_LITER,FLAMMABLE,,,FLAMMABLE,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,09144c5e-f3bd-40f2-8c72-fac11c8adcfc,BG DOT 3 Brake Fluid,No single CAS number,True,P850-xxxx,False,MIXTURE,False,True,False,False,1.04,KILOGRAMS_PER_LITER,,ACUTE_TOXICITY,,,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,39f8a4c1-566d-4956-863d-b393c26e9d28,Coin/Button Lithium Manganese Dioxide Batteries,,True,12005-A,False,MIXTURE,True,False,False,False,3.0,KILOGRAMS_PER_LITER,,,,,True,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,3cf28a6c-7a63-4eed-afd7-17d2845f9777,Lithium Iron Disulfide Batteries,,True,"L91 (AA), L92 (AAA)",False,MIXTURE,True,False,False,False,2.0,KILOGRAMS_PER_LITER,,ACUTE_TOXICITY|SKIN_IRRITANT|EYE_IRRITANT,,,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,28910943-fbb1-41b5-bb25-09d687d8822d,"Acetylene, dissolved in Acetone",74-86-2,False,001237,False,PURE,False,False,True,False,0.0691,POUNDS_PER_CUBIC_FOOT,FLAMMABLE|COMPRESSED_GAS,,,FLAMMABLE,True,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,5f01fb73-8bf0-47a1-b6bb-bcaf54a43cc7,SUBARU AUTOMATIC TRANSMISSION FLUID/POWER STEERING FLUID,,True,"SOA868V9240, SOA868V9241",False,MIXTURE,False,True,False,False,0.86,KILOGRAMS_PER_LITER,COMBUSTIBLE_DUST,SKIN_IRRITANT|EYE_IRRITANT,,COMBUSTIBLE,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,4ebb2f00-5676-45d0-b9d3-f83d72dd9500,Antifreeze/Coolant,,True,1991,False,MIXTURE,False,True,False,False,1.115,KILOGRAMS_PER_LITER,,ACUTE_TOXICITY|REPRODUCTIVE_TOXICITY|SPECIFIC_TARGET_ORGAN_TOXICITY,,,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,7a02c522-1ed5-4de0-aa85-ce6ad5e5ca12,R-134A,811-97-2,False,BID16-060,False,PURE,False,True,True,False,1.22,KILOGRAMS_PER_LITER,,SKIN_IRRITANT|EYE_IRRITANT|SPECIFIC_TARGET_ORGAN_TOXICITY,,,True,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,51e576f9-66ba-4671-9b44-c30bef797499,Lead-acid Battery,7664-93-9,True,UN2794,True,MIXTURE,True,False,False,False,15.0,POUNDS_PER_GALLON,,ACUTE_TOXICITY|SKIN_IRRITANT|EYE_IRRITANT|CARCINOGENIC|GERM_CELL_MUTAGENIC|SPECIFIC_TARGET_ORGAN_TOXICITY,,CORROSIVE,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,ab742f24-4cfb-4bf1-b651-968fe83a3911,MAG1 DOT 3 BRAKE FLUID 32 FL.OZ.,,True,MAG00120,False,MIXTURE,False,True,False,True,1.075,KILOGRAMS_PER_LITER,,ACUTE_TOXICITY|SKIN_IRRITANT|EYE_IRRITANT|REPRODUCTIVE_TOXICITY|SPECIFIC_TARGET_ORGAN_TOXICITY,,,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,5ff7449f-f93c-4e70-809a-646f42bc980f,Nonflammable Refrigerated Liquid Mixture: Argon (Refrigerated Liquid) 75% / Carbon Dioxide (Refrigerated Liquid) 25%,,True,010439,False,MIXTURE,False,True,False,False,0.11,POUNDS_PER_CUBIC_FOOT,COMPRESSED_GAS,,,,True,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,1e77ddf9-7001-482f-aa12-46ab9ff2a553,ACDelco Dexron VI ATF,,True,577234,False,MIXTURE,False,True,False,False,0.849,KILOGRAMS_PER_LITER,,,,,True,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,e667df04-7cf4-4542-a497-e9c9e569644e,BG DOT 3 Brake Fluid,,True,P850-xxxx,False,MIXTURE,False,True,False,False,1.04,KILOGRAMS_PER_LITER,,ACUTE_TOXICITY|EYE_IRRITANT,,,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,8d52dd89-03a5-476b-9656-412481e84215,Toyota 50-50 Pre-Diluted Super Long Life Antifreeze/Coolant,,True,00272-SLLC2,False,MIXTURE,False,True,False,True,1.08,KILOGRAMS_PER_LITER,,EYE_IRRITANT|CAUSES_RESPIRATORY_OR_SKIN_SENSITIZATION|SPECIFIC_TARGET_ORGAN_TOXICITY,,,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,31d9743b-1daa-4b66-bcde-5a2162a9cb33,BG Universal Super Cool®,,True,546,False,MIXTURE,False,True,False,False,1.0483,KILOGRAMS_PER_LITER,OXIDIZER,SKIN_IRRITANT|EYE_IRRITANT,,,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,9ac89b52-1f9c-4594-8d83-c4df707287ef,Flammable Gas Mixture: Argon / Helium / Hydrogen / Krypton / Nitrogen / Oxygen,,True,X06HY99C15AC004,False,MIXTURE,False,False,True,False,0.083,POUNDS_PER_CUBIC_FOOT,FLAMMABLE|COMPRESSED_GAS,,,FLAMMABLE,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,c2f9bb44-d0d5-4e88-b456-b8c00fbf296e,SUBARU CARBON CLEAN,,True,SOA868V9165,False,MIXTURE,False,True,False,False,0.95,KILOGRAMS_PER_LITER,FLAMMABLE,ACUTE_TOXICITY|SKIN_IRRITANT|EYE_IRRITANT|SPECIFIC_TARGET_ORGAN_TOXICITY,,,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,ca496247-83b1-4e53-b780-bdd19d4b3d91,Febreze Set & Refresh (Air Freshener) – Rain / Ginger Verbena,,True,,False,MIXTURE,False,True,False,False,,POUNDS_PER_GALLON,,EYE_IRRITANT|SKIN_IRRITANT|SPECIFIC_TARGET_ORGAN_TOXICITY,,,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,364d85c8-7f9f-4534-9df8-012245f78d33,BG 44K®,,True,PF07,False,MIXTURE,False,True,False,False,0.8578,KILOGRAMS_PER_LITER,FLAMMABLE,SKIN_IRRITANT|ACUTE_TOXICITY|ASPIRATION_HAZARD,,FLAMMABLE,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,20dd10d9-76ab-48bf-aba0-c4173e0ee89b,"Idemitsu Full Synthetic Engine Oil 0W-16 GF-6B, 12x1 Quart",,True,30013013-75000C020,False,MIXTURE,False,True,False,False,0.84,KILOGRAMS_PER_LITER,COMBUSTIBLE_DUST,,,COMBUSTIBLE,True,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,4f585d04-34f2-49a9-8f66-4572dabb1e84,70 Tough Green,,True,90897070,False,MIXTURE,False,True,False,True,1.0,KILOGRAMS_PER_LITER,,SKIN_IRRITANT|EYE_IRRITANT,,,False,NONE,
e8c719a3-a1c8-4aa9-be64-54479fd6c270,387d0d67-1389-4689-8ba4-d15c8c3079cb,Hyundai ATF SP IV,,True,AAP0020702,False,MIXTURE,False,True,False,False,0.849,KILOGRAMS_PER_LITER,,ACUTE_TOXICITY,,COMBUSTIBLE,False,NONE,
