Chemical Location (Inventory),Chemical Location Confidential - EPCRA,Is Trade Secret?,Tenant ID,Facility Id,Chemical Id,Data Sheet URL
Parts Storage,Not Applicable,Not Applicable,c05510ba-38ab-4d63-8d7f-ba2745a076f3,6b1694cf-9f1b-4cf3-b267-9d08ca040723,7eaf6383-7c9f-4a7e-8d68-c2b5d4f739fe,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/c05510ba-38ab-4d63-8d7f-ba2745a076f3/safetyDataSheets/39f1b99d-2415-46a6-af9c-01a86ac23596.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240225%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240225T204614Z&X-Amz-Expires=604800&X-Amz-Signature=fb6b508952f07a7d19b74cf76843bd91e488a0bc68c917a23b181f72479620ab&X-Amz-SignedHeaders=host&x-id=GetObject
Used oil storage tanks,Not Applicable,Not Applicable,c05510ba-38ab-4d63-8d7f-ba2745a076f3,6b1694cf-9f1b-4cf3-b267-9d08ca040723,85d15a05-7544-40f0-b928-6177c44d2482,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/c05510ba-38ab-4d63-8d7f-ba2745a076f3/safetyDataSheets/3eb09544-803a-47b3-929f-308670fa261e.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240225%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240225T204614Z&X-Amz-Expires=604800&X-Amz-Signature=dd01f1b5db82477a366fdf50fc57f666128a89d9b015647cffd2a8e8e07c56de&X-Amz-SignedHeaders=host&x-id=GetObject
Parts Storage,Not Applicable,Not Applicable,c05510ba-38ab-4d63-8d7f-ba2745a076f3,6b1694cf-9f1b-4cf3-b267-9d08ca040723,70e01d10-5a77-461b-91a0-dd159002a79c,https://cdn.complyauto.com/safety/shared/safetyDataSheet/c07ebaca-4bc2-470f-ade9-c8d368d9ba50.pdf
Parts Department,Not Applicable,Not Applicable,c05510ba-38ab-4d63-8d7f-ba2745a076f3,6b1694cf-9f1b-4cf3-b267-9d08ca040723,0613f9a5-95ef-44fa-9411-8fffc83d8ece,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/c05510ba-38ab-4d63-8d7f-ba2745a076f3/safetyDataSheets/cf69d8b6-95a0-415e-9a11-3d71cb4b57ec.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240225%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240225T204614Z&X-Amz-Expires=604800&X-Amz-Signature=d4633d2d92de5281b3cd01c2580fab16fc56d692cdfef168d46c438074f2b0e8&X-Amz-SignedHeaders=host&x-id=GetObject
Parts Department,Not Applicable,Not Applicable,c05510ba-38ab-4d63-8d7f-ba2745a076f3,6b1694cf-9f1b-4cf3-b267-9d08ca040723,b16beaf2-55e4-47e9-a2a0-d15132af2d12,https://cdn.complyauto.com/safety/shared/safetyDataSheet/e5eb1fc4-f373-427c-b8d8-9310ccdc6c9a.pdf
Parts Department,Not Applicable,Not Applicable,c05510ba-38ab-4d63-8d7f-ba2745a076f3,6b1694cf-9f1b-4cf3-b267-9d08ca040723,89521e1c-db91-49cf-b7c5-df060718b675,https://cdn.complyauto.com/safety/shared/safetyDataSheet/f3c18b9b-1c45-4fda-b6c0-04bcdb80543b.pdf
Parts Department,Not Applicable,Not Applicable,c05510ba-38ab-4d63-8d7f-ba2745a076f3,6b1694cf-9f1b-4cf3-b267-9d08ca040723,94df53b9-0414-4f6c-9586-c77f2d74fdcb,https://cdn.complyauto.com/safety/shared/safetyDataSheet/dbb92b24-d46a-44cc-af43-efcfd316aab9.pdf
Parts Department,Not Applicable,Not Applicable,c05510ba-38ab-4d63-8d7f-ba2745a076f3,6b1694cf-9f1b-4cf3-b267-9d08ca040723,53e1e898-2919-40bd-9faa-75f20a741d10,https://cdn.complyauto.com/safety/shared/safetyDataSheet/e7531e51-e750-41c5-9a7b-b6f2faada716.pdf
Parts Department,Not Applicable,Not Applicable,c05510ba-38ab-4d63-8d7f-ba2745a076f3,6b1694cf-9f1b-4cf3-b267-9d08ca040723,1f803b93-2902-43e4-baab-e31836b88d06,https://cdn.complyauto.com/safety/shared/safetyDataSheet/3a677983-6a62-4fc3-b680-71fcd3c7a5ab.pdf
Parts Department,Not Applicable,Not Applicable,c05510ba-38ab-4d63-8d7f-ba2745a076f3,6b1694cf-9f1b-4cf3-b267-9d08ca040723,7f4b554e-366f-4445-b95b-9a3043d7c553,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/c05510ba-38ab-4d63-8d7f-ba2745a076f3/safetyDataSheets/02f604b8-45bb-41ec-a697-c67b499806a6.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240225%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240225T204614Z&X-Amz-Expires=604800&X-Amz-Signature=340b548110a25a4f587c34b006076a07a307adeab0d73685b3f41307b1efb943&X-Amz-SignedHeaders=host&x-id=GetObject
Parts Department,Not Applicable,Not Applicable,c05510ba-38ab-4d63-8d7f-ba2745a076f3,6b1694cf-9f1b-4cf3-b267-9d08ca040723,4acf93ba-ac3d-4add-b8e6-e4e750126c1d,https://s3.us-east-1.amazonaws.com/storage.complyauto.com/safety/c05510ba-38ab-4d63-8d7f-ba2745a076f3/safetyDataSheets/efe1d8a0-02ef-42db-98ad-92a8a80cda2d.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45VTHIYLIIVESHIB%2F20240225%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20240225T204614Z&X-Amz-Expires=604800&X-Amz-Signature=8073e94bb5f02d6bee3163e0b0e902beea96f9bd1db6829b4c774727f9b0f0f0&X-Amz-SignedHeaders=host&x-id=GetObject
Parts Department,Not Applicable,Not Applicable,c05510ba-38ab-4d63-8d7f-ba2745a076f3,6b1694cf-9f1b-4cf3-b267-9d08ca040723,89fe1e37-6138-456b-a491-f0a33fe1d86b,https://cdn.complyauto.com/safety/shared/safetyDataSheet/f4d4499d-6bc8-4932-90d9-9a3df70844d3.pdf
Parts Department,Not Applicable,Not Applicable,c05510ba-38ab-4d63-8d7f-ba2745a076f3,6b1694cf-9f1b-4cf3-b267-9d08ca040723,0537f744-a6d6-42d7-ae29-00322fb0a473,https://cdn.complyauto.com/safety/shared/safetyDataSheet/3473c023-7a43-4775-97e6-7753237add84.pdf
Parts Department,Not Applicable,Not Applicable,c05510ba-38ab-4d63-8d7f-ba2745a076f3,6b1694cf-9f1b-4cf3-b267-9d08ca040723,4e4f5b00-cd2d-4893-997e-dfb24e1862ea,https://cdn.complyauto.com/safety/shared/safetyDataSheet/3e7b046d-94c0-4ec6-ab41-3c6115250f7d.pdf
oil storage tanks,Not Applicable,Not Applicable,c05510ba-38ab-4d63-8d7f-ba2745a076f3,6b1694cf-9f1b-4cf3-b267-9d08ca040723,26771274-bcc2-43a3-b71b-bc8eca582915,https://cdn.complyauto.com/safety/shared/safetyDataSheet/3f1c5b6b-54f2-4978-8f87-d41ae7594e4b.pdf
Parts Department,Not Applicable,Not Applicable,,,,
Parts Department,Not Applicable,Not Applicable,,,,
Parts Department,Not Applicable,Not Applicable,,,,
Parts Department,Not Applicable,Not Applicable,,,,
Parts Department,Not Applicable,Not Applicable,,,,
used storage tanks,Not Applicable,Not Applicable,,,,
